State,Year,Total_Flood_Events,Total_Fatalities,Mean_Duration_Days,Annual_Tree_Loss_ha,Annual_Percent_Tree_Loss,Indo_Event_Count,Annual_Rainfall,Monsoon_Rainfall,Max_Daily_Rainfall,Lagged_Annual_Tree_Loss_ha,Lagged_Annual_Percent_Tree_Loss,Lagged_Annual_Rainfall,Lagged_Monsoon_Rainfall
Delhi,2005,0.0,0.0,0.0,0.4,0.1520912547528517,0.0,501.702020637691,447.2703706100583,58.7401123046875,0.4,0.1520912547528517,598.4219863712788,483.42026513814926
Delhi,2006,0.0,0.0,0.0,1.8,0.6844106463878328,0.0,310.722499191761,270.0486364811659,63.56589889526367,0.4,0.1520912547528517,501.702020637691,447.2703706100583
Delhi,2007,0.0,0.0,0.0,1.8,0.6844106463878328,0.0,176.68723997473717,109.81394612789154,10.499433517456056,1.8,0.6844106463878328,310.722499191761,270.0486364811659
Delhi,2008,0.0,0.0,0.0,1.8,0.6844106463878328,0.0,189.08994472026825,151.8035034239292,16.044639587402344,1.8,0.6844106463878328,176.68723997473717,109.81394612789154
Delhi,2009,0.0,0.0,0.0,1.8,0.6844106463878328,0.0,227.34963186085224,212.10007973015308,24.166034698486328,1.8,0.6844106463878328,189.08994472026825,151.8035034239292
Delhi,2010,0.0,0.0,0.0,1.8,0.6844106463878328,0.0,598.1492468565702,569.9879245012999,42.62034225463867,1.8,0.6844106463878328,227.34963186085224,212.10007973015308
Delhi,2011,1.0,1.0,1.0,0.4,0.1520912547528517,0.0,636.2279488071799,541.376277282834,43.27466583251953,1.8,0.6844106463878328,598.1492468565702,569.9879245012999
Delhi,2012,0.0,0.0,0.0,0.4,0.1520912547528517,0.0,493.3006289452314,426.833511158824,48.635772705078125,0.4,0.1520912547528517,636.2279488071799,541.376277282834
Delhi,2013,0.0,0.0,0.0,0.4,0.1520912547528517,0.0,438.4599065184593,332.4347436875105,30.170841217041016,0.4,0.1520912547528517,493.3006289452314,426.833511158824
Delhi,2014,0.0,0.0,0.0,0.4,0.1520912547528517,0.0,272.21943428367376,157.23205512017012,22.57741355895996,0.4,0.1520912547528517,438.4599065184593,332.4347436875105
Delhi,2015,0.0,0.0,0.0,0.4,0.1520912547528517,0.0,449.68448120355606,333.9623885378241,42.52581024169922,0.4,0.1520912547528517,272.21943428367376,157.23205512017012
Delhi,2016,0.0,0.0,0.0,0.0,0.0,0.0,282.014166854322,251.4688060730696,26.114614486694336,0.4,0.1520912547528517,449.68448120355606,333.9623885378241
Delhi,2017,0.0,0.0,0.0,0.0,0.0,0.0,345.3178659453988,298.24212142825127,31.78103446960449,0.0,0.0,282.014166854322,251.4688060730696
Delhi,2018,0.0,0.0,0.0,0.0,0.0,0.0,362.6378156989813,347.23980417847633,37.4905891418457,0.0,0.0,345.3178659453988,298.24212142825127
Delhi,2019,0.0,0.0,0.0,0.0,0.0,0.0,349.93773885816336,241.0112231224776,24.38067626953125,0.0,0.0,362.6378156989813,347.23980417847633
Delhi,2020,0.0,0.0,0.0,0.0,0.0,0.0,438.7736264318228,334.45001419633627,58.46305847167969,0.0,0.0,349.93773885816336,241.0112231224776
Goa,2001,0.0,0.0,0.0,15.0,0.0102412846667485,0.0,2655.2552611529827,2352.087686754763,140.15415954589844,,,,
Goa,2002,0.0,0.0,0.0,15.0,0.0102412846667485,0.0,2554.548990637064,2331.883930321783,153.3229217529297,15.0,0.0102412846667485,2655.2552611529827,2352.087686754763
Goa,2003,0.0,0.0,0.0,15.0,0.0102412846667485,0.0,2941.4680079557,2828.592822749168,176.98882293701172,15.0,0.0102412846667485,2554.548990637064,2331.883930321783
Goa,2004,1.0,1.0,1.0,15.0,0.0102412846667485,0.0,2505.6888295151293,2265.722752764821,108.6106071472168,15.0,0.0102412846667485,2941.4680079557,2828.592822749168
Goa,2005,0.0,0.0,0.0,15.0,0.0102412846667485,0.0,3435.004777994007,3207.743876874447,194.0800170898437,15.0,0.0102412846667485,2505.6888295151293,2265.722752764821
Goa,2006,0.0,0.0,0.0,44.2,0.0301776521513525,0.0,4874.731234066188,4278.4122663624585,200.96160888671875,15.0,0.0102412846667485,3435.004777994007,3207.743876874447
Goa,2007,0.0,0.0,0.0,44.2,0.0301776521513525,0.0,3773.92139172554,3532.1218031980097,200.9380340576172,44.2,0.0301776521513525,4874.731234066188,4278.4122663624585
Goa,2008,1.0,5.0,1.0,44.2,0.0301776521513525,0.0,3179.2867412120104,3005.486401289701,151.07319259643555,44.2,0.0301776521513525,3773.92139172554,3532.1218031980097
Goa,2009,0.0,0.0,0.0,44.2,0.0301776521513525,0.0,3435.283108521253,2874.827736351639,242.0727081298828,44.2,0.0301776521513525,3179.2867412120104,3005.486401289701
Goa,2010,0.0,0.0,0.0,44.2,0.0301776521513525,0.0,4058.628563471139,3549.3304589018226,178.90489196777344,44.2,0.0301776521513525,3435.283108521253,2874.827736351639
Goa,2011,0.0,0.0,0.0,40.4,0.0275831933691095,0.0,3740.831648852676,3598.182846073061,165.4490966796875,44.2,0.0301776521513525,4058.628563471139,3549.3304589018226
Goa,2012,0.0,0.0,0.0,40.4,0.0275831933691095,0.0,3067.513313367963,2928.565554186702,167.7316131591797,40.4,0.0275831933691095,3740.831648852676,3598.182846073061
Goa,2013,0.0,0.0,0.0,40.4,0.0275831933691095,0.0,3264.266717404127,3025.150116570294,160.55615997314453,40.4,0.0275831933691095,3067.513313367963,2928.565554186702
Goa,2014,0.0,0.0,0.0,40.4,0.0275831933691095,0.0,3288.8772900924087,2842.698767602444,158.0535430908203,40.4,0.0275831933691095,3264.266717404127,3025.150116570294
Goa,2015,0.0,0.0,0.0,40.4,0.0275831933691095,0.0,2539.414518561214,2341.3974764198065,155.4025650024414,40.4,0.0275831933691095,3288.8772900924087,2842.698767602444
Goa,2016,0.0,0.0,0.0,58.6,0.0400092854314311,0.0,2899.8301026076083,2804.78625562042,144.38551330566406,40.4,0.0275831933691095,2539.414518561214,2341.3974764198065
Goa,2017,0.0,0.0,0.0,58.6,0.0400092854314311,0.0,2580.2403784655035,2385.375313147903,146.63459014892578,58.6,0.0400092854314311,2899.8301026076083,2804.78625562042
Goa,2018,0.0,0.0,0.0,58.6,0.0400092854314311,0.0,2447.744211949408,2244.8168549388647,169.62085723876953,58.6,0.0400092854314311,2580.2403784655035,2385.375313147903
Goa,2019,1.0,1.0,1.0,58.6,0.0400092854314311,0.0,4173.3709412664175,3649.3050617054105,173.19268035888672,58.6,0.0400092854314311,2447.744211949408,2244.8168549388647
Goa,2020,0.0,0.0,0.0,58.6,0.0400092854314311,0.0,4343.532828241587,4130.676812715828,169.1211929321289,58.6,0.0400092854314311,4173.3709412664175,3649.3050617054105
Gujarat,2001,4.0,13.0,1.0,5.0,0.0278908908350532,0.0,807.8583694112301,782.5775478139519,109.55681671142578,,,,
Gujarat,2002,1.0,28.0,2.0,5.0,0.0278908908350532,0.0,626.4205886670948,625.2239990848303,108.53126998901368,5.0,0.0278908908350532,807.8583694112301,782.5775478139519
Gujarat,2003,1.0,76.0,31.0,5.0,0.0278908908350532,0.0,1093.3628083735705,1087.8804064852,117.44781600952147,5.0,0.0278908908350532,626.4205886670948,625.2239990848303
Gujarat,2004,1.0,184.0,14.0,5.0,0.0278908908350532,1.0,973.673272574842,931.0474087670444,117.25883529663086,5.0,0.0278908908350532,1093.3628083735705,1087.8804064852
Gujarat,2005,3.0,100.0,18.0,5.0,0.0278908908350532,2.0,1243.5419480085372,1236.523423575163,173.10956115722655,5.0,0.0278908908350532,973.673272574842,931.0474087670444
Gujarat,2006,3.0,13.0,1.3333333333333333,8.4,0.0468566966028895,3.0,1288.7079441398382,1274.460382199287,164.55975158691408,5.0,0.0278908908350532,1243.5419480085372,1236.523423575163
Gujarat,2007,1.0,63.0,1.0,8.4,0.0468566966028895,0.0,1217.50192715019,1211.556049515903,179.67836578369142,8.4,0.0468566966028895,1288.7079441398382,1274.460382199287
Gujarat,2008,0.0,0.0,0.0,8.4,0.0468566966028895,1.0,869.6960946846008,852.9902565193177,126.45206237792968,8.4,0.0468566966028895,1217.50192715019,1211.556049515903
Gujarat,2009,3.0,81.0,19.666666666666668,8.4,0.0468566966028895,1.0,781.2600491350889,741.7511903443933,130.3362629699707,8.4,0.0468566966028895,869.6960946846008,852.9902565193177
Gujarat,2010,3.0,245.0,30.666666666666668,8.4,0.0468566966028895,0.0,1230.9251963615418,1160.1958148735762,118.0590673828125,8.4,0.0468566966028895,781.2600491350889,741.7511903443933
Gujarat,2011,3.0,165.0,30.666666666666668,6.8,0.0379316115356724,0.0,1091.208779054582,1079.1508732026816,104.0491925048828,8.4,0.0468566966028895,1230.9251963615418,1160.1958148735762
Gujarat,2012,2.0,11.0,30.5,6.8,0.0379316115356724,0.0,693.9549350139499,684.8333146828413,112.97818099975586,6.8,0.0379316115356724,1091.208779054582,1079.1508732026816
Gujarat,2013,0.0,0.0,0.0,6.8,0.0379316115356724,1.0,1278.0336622402071,1210.3510583135485,144.99156555175782,6.8,0.0379316115356724,693.9549350139499,684.8333146828413
Gujarat,2014,0.0,0.0,0.0,6.8,0.0379316115356724,1.0,832.5067474132776,809.2795444831252,118.75641448974608,6.8,0.0379316115356724,1278.0336622402071,1210.3510583135485
Gujarat,2015,0.0,0.0,0.0,6.8,0.0379316115356724,0.0,651.1268901470304,629.9855083379149,125.18227996826172,6.8,0.0379316115356724,832.5067474132776,809.2795444831252
Gujarat,2016,1.0,81.0,120.0,0.2,0.0011156356334021,0.0,783.245586734116,714.5958230769634,88.59922332763672,6.8,0.0379316115356724,651.1268901470304,629.9855083379149
Gujarat,2017,1.0,288.0,122.0,0.2,0.0011156356334021,2.0,1003.4348557910324,973.0626663151384,126.82834426879884,0.2,0.0011156356334021,783.245586734116,714.5958230769634
Gujarat,2018,0.0,0.0,0.0,0.2,0.0011156356334021,3.0,724.0452525308729,723.1616131365299,99.93155570983886,0.2,0.0011156356334021,1003.4348557910324,973.0626663151384
Gujarat,2019,7.0,150.0,10.428571428571429,0.2,0.0011156356334021,9.0,1252.549266217053,1165.6511805140972,145.20190155029297,0.2,0.0011156356334021,724.0452525308729,723.1616131365299
Gujarat,2020,1.0,74.0,37.0,0.2,0.0011156356334021,0.0,1220.152382989526,1182.0278877404332,117.02008712768554,0.2,0.0011156356334021,1252.549266217053,1165.6511805140972
Haryana,2001,0.0,0.0,0.0,26.2,0.0614345674959551,0.0,485.6911114697394,367.4838664068988,59.49455371655916,,,,
Haryana,2002,0.0,0.0,0.0,26.2,0.0614345674959551,0.0,417.81228956972296,298.9802653718936,62.19132041931152,26.2,0.0614345674959551,485.6911114697394,367.4838664068988
Haryana,2003,1.0,4.0,1.0,26.2,0.0614345674959551,0.0,628.3708872591194,548.6116976392897,76.28692807649311,26.2,0.0614345674959551,417.81228956972296,298.9802653718936
Haryana,2004,2.0,12.0,1.0,26.2,0.0614345674959551,0.0,563.6596894907324,400.0193020234767,69.51588851527164,26.2,0.0614345674959551,628.3708872591194,548.6116976392897
Haryana,2005,2.0,1.0,7.5,26.2,0.0614345674959551,0.0,577.7374142776979,467.0797233561936,73.92381949173777,26.2,0.0614345674959551,563.6596894907324,400.0193020234767
Haryana,2006,1.0,0.0,2.0,40.4,0.0947311651464346,0.0,446.2276974826267,355.7580817890795,58.94769226877313,26.2,0.0614345674959551,577.7374142776979,467.0797233561936
Haryana,2007,2.0,0.0,1.0,40.4,0.0947311651464346,0.0,610.8036051612152,426.7947950606284,61.23934404473556,40.4,0.0947311651464346,446.2276974826267,355.7580817890795
Haryana,2008,3.0,9.0,1.6666666666666667,40.4,0.0947311651464346,0.0,792.2159328880279,663.0553328904666,81.98775181017425,40.4,0.0947311651464346,610.8036051612152,426.7947950606284
Haryana,2009,1.0,6.0,2.0,40.4,0.0947311651464346,0.0,524.3162233394228,468.5556122433198,97.27589316117135,40.4,0.0947311651464346,792.2159328880279,663.0553328904666
Haryana,2010,1.0,8.0,2.0,40.4,0.0947311651464346,0.0,719.8060243663035,668.8339907570105,76.5643868697317,40.4,0.0947311651464346,524.3162233394228,468.5556122433198
Haryana,2011,0.0,0.0,0.0,14.2,0.0332965976504795,0.0,670.9248189165404,603.576504114035,79.15264230025441,40.4,0.0947311651464346,719.8060243663035,668.8339907570105
Haryana,2012,0.0,0.0,0.0,14.2,0.0332965976504795,0.0,483.3376951088247,443.9295650234348,73.68951817562706,14.2,0.0332965976504795,670.9248189165404,603.576504114035
Haryana,2013,0.0,0.0,0.0,14.2,0.0332965976504795,0.0,616.7268734131204,453.2809717141484,63.27042208219829,14.2,0.0332965976504795,483.3376951088247,443.9295650234348
Haryana,2014,0.0,0.0,0.0,14.2,0.0332965976504795,0.0,377.1695728690216,237.2797939687183,46.78863209172299,14.2,0.0332965976504795,616.7268734131204,453.2809717141484
Haryana,2015,0.0,0.0,0.0,14.2,0.0332965976504795,0.0,531.9938242313893,361.3402346396133,69.8110217044228,14.2,0.0332965976504795,377.1695728690216,237.2797939687183
Haryana,2016,0.0,0.0,0.0,2.0,0.0046896616409126,0.0,455.6263522074411,384.3410931496244,50.27060629192152,14.2,0.0332965976504795,531.9938242313893,361.3402346396133
Haryana,2017,0.0,0.0,0.0,2.0,0.0046896616409126,0.0,509.45047471907577,425.7628470925909,63.2448663209614,2.0,0.0046896616409126,455.6263522074411,384.3410931496244
Haryana,2018,0.0,0.0,0.0,2.0,0.0046896616409126,0.0,584.5763778749265,528.13850257781,66.47950749648244,2.0,0.0046896616409126,509.45047471907577,425.7628470925909
Haryana,2019,0.0,0.0,0.0,2.0,0.0046896616409126,0.0,461.46891593227264,340.379946895728,54.27811291343287,2.0,0.0046896616409126,584.5763778749265,528.13850257781
Haryana,2020,0.0,0.0,0.0,2.0,0.0046896616409126,0.0,646.9700265385603,442.47698297430026,62.67760608070776,2.0,0.0046896616409126,461.46891593227264,340.379946895728
Himachal Pradesh,2001,5.0,5.0,1.2,363.8,0.0266109188154849,0.0,1079.9646960999817,777.9869997476538,87.7010424931844,,,,
Himachal Pradesh,2002,4.0,0.0,1.0,363.8,0.0266109188154849,0.0,1019.277024883156,608.0067818015814,85.41041135787964,363.8,0.0266109188154849,1079.9646960999817,777.9869997476538
Himachal Pradesh,2003,5.0,1.0,1.2,363.8,0.0266109188154849,0.0,1000.3646190166472,693.7729281267772,70.49241431554158,363.8,0.0266109188154849,1019.277024883156,608.0067818015814
Himachal Pradesh,2004,3.0,2.0,2.0,363.8,0.0266109188154849,0.0,1028.6567853589852,658.7572266502926,91.31568177541097,363.8,0.0266109188154849,1000.3646190166472,693.7729281267772
Himachal Pradesh,2005,3.0,0.0,1.0,363.8,0.0266109188154849,0.0,1332.7753761404504,843.5635292405883,90.4731378555298,363.8,0.0266109188154849,1028.6567853589852,658.7572266502926
Himachal Pradesh,2006,6.0,2.0,1.5,293.6,0.0214759916553776,0.0,1134.3361249590914,694.9565554689616,58.07963943481445,363.8,0.0266109188154849,1332.7753761404504,843.5635292405883
Himachal Pradesh,2007,9.0,35.0,2.111111111111111,293.6,0.0214759916553776,0.0,1212.8564195471506,750.610821949318,98.1391846338908,293.6,0.0214759916553776,1134.3361249590914,694.9565554689616
Himachal Pradesh,2008,3.0,1.0,3.333333333333333,293.6,0.0214759916553776,0.0,1334.886453170329,992.8912286118916,92.52262210845949,293.6,0.0214759916553776,1212.8564195471506,750.610821949318
Himachal Pradesh,2009,1.0,2.0,1.0,293.6,0.0214759916553776,0.0,965.6676166566708,673.8318034472564,86.88179524739583,293.6,0.0214759916553776,1334.886453170329,992.8912286118916
Himachal Pradesh,2010,3.0,1.0,2.0,293.6,0.0214759916553776,0.0,1464.7852550099294,1133.4822479486463,81.20757293701172,293.6,0.0214759916553776,965.6676166566708,673.8318034472564
Himachal Pradesh,2011,6.0,2.0,2.5,180.6,0.0132103681640367,0.0,1097.1097865992535,846.4866942198327,62.49175628026327,293.6,0.0214759916553776,1464.7852550099294,1133.4822479486463
Himachal Pradesh,2012,2.0,3.0,3.5,180.6,0.0132103681640367,0.0,927.6381221103172,698.7728059738874,57.90912119547526,180.6,0.0132103681640367,1097.1097865992535,846.4866942198327
Himachal Pradesh,2013,3.0,7.0,2.6666666666666665,180.6,0.0132103681640367,0.0,1481.382726573075,1013.7291555541256,92.68051465352376,180.6,0.0132103681640367,927.6381221103172,698.7728059738874
Himachal Pradesh,2014,1.0,1.0,3.0,180.6,0.0132103681640367,0.0,1233.5694413036108,693.2300494251152,79.61325041453044,180.6,0.0132103681640367,1481.382726573075,1013.7291555541256
Himachal Pradesh,2015,3.0,7.0,3.0,180.6,0.0132103681640367,0.0,1324.909971518442,751.3797478439907,82.07268937428792,180.6,0.0132103681640367,1233.5694413036108,693.2300494251152
Himachal Pradesh,2016,6.0,8.0,3.1666666666666665,101.8,0.007446375853261,0.0,1039.3954016988475,716.8390310015529,58.17780335744222,180.6,0.0132103681640367,1324.909971518442,751.3797478439907
Himachal Pradesh,2017,4.0,10.0,1.25,101.8,0.007446375853261,0.0,1278.1600771813344,811.2490273204943,74.57515652974446,101.8,0.007446375853261,1039.3954016988475,716.8390310015529
Himachal Pradesh,2018,2.0,19.0,2.0,101.8,0.007446375853261,0.0,1232.7151532762994,962.4048977009952,89.55942185719807,101.8,0.007446375853261,1278.1600771813344,811.2490273204943
Himachal Pradesh,2019,1.0,0.0,1.0,101.8,0.007446375853261,0.0,1322.2677714762588,771.704138337945,105.23288154602052,101.8,0.007446375853261,1232.7151532762994,962.4048977009952
Himachal Pradesh,2020,0.0,0.0,0.0,101.8,0.007446375853261,0.0,1074.6274601755042,585.5772955026478,50.53911892573039,101.8,0.007446375853261,1322.2677714762588,771.704138337945
Jammu & Kashmir,2001,0.0,0.0,0.0,687.6,0.0320404093120351,0.0,701.9646232101534,370.0961941182613,40.638757245881216,,,,
Jammu & Kashmir,2002,0.0,0.0,0.0,687.6,0.0320404093120351,0.0,729.4496655815414,334.16850801504086,48.336029052734375,687.6,0.0320404093120351,701.9646232101534,370.0961941182613
Jammu & Kashmir,2003,0.0,0.0,0.0,687.6,0.0320404093120351,0.0,1037.1994012535683,308.88042968351925,82.33670098440987,687.6,0.0320404093120351,729.4496655815414,334.16850801504086
Jammu & Kashmir,2004,0.0,0.0,0.0,687.6,0.0320404093120351,0.0,858.8486556102123,377.2048015104873,57.88850457327707,687.6,0.0320404093120351,1037.1994012535683,308.88042968351925
Jammu & Kashmir,2005,1.0,11.0,1.0,687.6,0.0320404093120351,0.0,1011.7524778991938,338.14388668483923,71.95768240519932,687.6,0.0320404093120351,858.8486556102123,377.2048015104873
Jammu & Kashmir,2006,2.0,21.0,1.0,617.6,0.0287785875379769,0.0,1232.686162470707,602.255251369306,83.67564392089844,687.6,0.0320404093120351,1011.7524778991938,338.14388668483923
Jammu & Kashmir,2007,0.0,0.0,0.0,617.6,0.0287785875379769,0.0,762.4387206142502,312.4003108473761,80.09509093420846,617.6,0.0287785875379769,1232.686162470707,602.255251369306
Jammu & Kashmir,2008,1.0,3.0,1.0,617.6,0.0287785875379769,0.0,978.7640006111136,406.26933966896365,94.00996341024128,617.6,0.0287785875379769,762.4387206142502,312.4003108473761
Jammu & Kashmir,2009,0.0,0.0,0.0,617.6,0.0287785875379769,0.0,907.5609854619418,453.2349613686757,98.874668938773,617.6,0.0287785875379769,978.7640006111136,406.26933966896365
Jammu & Kashmir,2010,4.0,151.0,1.0,617.6,0.0287785875379769,0.0,1119.2087320195776,613.9167669042945,74.86428083692279,617.6,0.0287785875379769,907.5609854619418,453.2349613686757
Jammu & Kashmir,2011,1.0,0.0,1.0,220.0,0.0102514398613259,0.0,1193.6856762229331,445.4814774979438,65.01529448372978,617.6,0.0287785875379769,1119.2087320195776,613.9167669042945
Jammu & Kashmir,2012,1.0,0.0,5.0,220.0,0.0102514398613259,0.0,1141.1340843705195,489.1171572841704,71.37904807499477,220.0,0.0102514398613259,1193.6856762229331,445.4814774979438
Jammu & Kashmir,2013,3.0,3.0,1.0,220.0,0.0102514398613259,0.0,1189.530093071184,685.9459596835077,69.44207893099103,220.0,0.0102514398613259,1141.1340843705195,489.1171572841704
Jammu & Kashmir,2014,2.0,200.0,4.0,220.0,0.0102514398613259,0.0,1224.8654172771744,563.9235838507967,108.11344950539726,220.0,0.0102514398613259,1189.530093071184,685.9459596835077
Jammu & Kashmir,2015,3.0,38.0,3.333333333333333,220.0,0.0102514398613259,0.0,1416.973614530904,564.5433494219823,86.21301712308612,220.0,0.0102514398613259,1224.8654172771744,563.9235838507967
Jammu & Kashmir,2016,4.0,9.0,1.25,83.6,0.0038955471473038,0.0,845.8696015253663,465.0064114816487,64.65635487011501,220.0,0.0102514398613259,1416.973614530904,564.5433494219823
Jammu & Kashmir,2017,2.0,1.0,1.0,83.6,0.0038955471473038,0.0,1206.369719649532,565.8098951072565,73.32666860307965,83.6,0.0038955471473038,845.8696015253663,465.0064114816487
Jammu & Kashmir,2018,5.0,7.0,1.0,83.6,0.0038955471473038,0.0,1062.671158676701,648.2086136101613,73.82163320268903,83.6,0.0038955471473038,1206.369719649532,565.8098951072565
Jammu & Kashmir,2019,4.0,3.0,1.0,83.6,0.0038955471473038,0.0,1338.5697946990174,570.1433123302247,75.45087541852679,83.6,0.0038955471473038,1062.671158676701,648.2086136101613
Jammu & Kashmir,2020,4.0,3.0,1.0,83.6,0.0038955471473038,0.0,1053.412223613688,476.7495089242501,66.61868572235107,83.6,0.0038955471473038,1338.5697946990174,570.1433123302247
Jharkhand,2001,3.0,158.0,5.333333333333333,249.2,0.044793557780454,0.0,1320.1711001450365,1041.300600739704,80.44198313626376,,,,
Jharkhand,2002,1.0,0.0,1.0,249.2,0.044793557780454,0.0,1213.8683237382634,1039.8784869787369,83.87021203474565,249.2,0.044793557780454,1320.1711001450365,1041.300600739704
Jharkhand,2003,0.0,0.0,0.0,249.2,0.044793557780454,0.0,1376.9344786825504,969.955568656664,97.82582907243209,249.2,0.044793557780454,1213.8683237382634,1039.8784869787369
Jharkhand,2004,0.0,0.0,0.0,249.2,0.044793557780454,0.0,1271.209768453105,991.5247703468935,124.79325528578325,249.2,0.044793557780454,1376.9344786825504,969.955568656664
Jharkhand,2005,0.0,0.0,0.0,249.2,0.044793557780454,0.0,1037.9118746793406,817.8076055039736,70.60395587574352,249.2,0.044793557780454,1271.209768453105,991.5247703468935
Jharkhand,2006,0.0,0.0,0.0,456.6,0.0820735894163536,0.0,1482.1403586156666,1302.5445168153806,119.58405806801537,249.2,0.044793557780454,1037.9118746793406,817.8076055039736
Jharkhand,2007,3.0,29.0,2.6666666666666665,456.6,0.0820735894163536,2.0,1550.130020895126,1344.946517141028,131.81775058399546,456.6,0.0820735894163536,1482.1403586156666,1302.5445168153806
Jharkhand,2008,2.0,42.0,9.0,456.6,0.0820735894163536,1.0,1385.3446500216696,1259.699859627607,112.44091467423873,456.6,0.0820735894163536,1550.130020895126,1344.946517141028
Jharkhand,2009,0.0,0.0,0.0,456.6,0.0820735894163536,0.0,1025.8421447419307,776.8806874010373,93.31701850891112,456.6,0.0820735894163536,1385.3446500216696,1259.699859627607
Jharkhand,2010,0.0,0.0,0.0,456.6,0.0820735894163536,0.0,877.3260209089653,702.5534380427139,59.20826443758878,456.6,0.0820735894163536,1025.8421447419307,776.8806874010373
Jharkhand,2011,1.0,1.0,1.0,177.2,0.0318515988711735,0.0,1282.7215601751072,1137.040813632648,82.54320092634721,456.6,0.0820735894163536,877.3260209089653,702.5534380427139
Jharkhand,2012,0.0,0.0,0.0,177.2,0.0318515988711735,0.0,1164.9949543303387,962.012541405518,82.30750586769797,177.2,0.0318515988711735,1282.7215601751072,1137.040813632648
Jharkhand,2013,1.0,2.0,1.0,177.2,0.0318515988711735,2.0,1364.919863005931,888.8884157704359,111.92710547013716,177.2,0.0318515988711735,1164.9949543303387,962.012541405518
Jharkhand,2014,1.0,0.0,3.0,177.2,0.0318515988711735,0.0,1182.0780380266633,938.0157844265076,76.02106406471945,177.2,0.0318515988711735,1364.919863005931,888.8884157704359
Jharkhand,2015,0.0,0.0,0.0,177.2,0.0318515988711735,0.0,1214.148201334883,1044.5208920765328,107.80082373185591,177.2,0.0318515988711735,1182.0780380266633,938.0157844265076
Jharkhand,2016,5.0,9.0,2.0,200.8,0.0360936854025488,0.0,1292.9420010596514,1131.750591388819,95.34842335094103,177.2,0.0318515988711735,1214.148201334883,1044.5208920765328
Jharkhand,2017,0.0,0.0,0.0,200.8,0.0360936854025488,1.0,1266.91356082667,1035.5073692354963,97.54185728593306,200.8,0.0360936854025488,1292.9420010596514,1131.750591388819
Jharkhand,2018,0.0,0.0,0.0,200.8,0.0360936854025488,0.0,985.1509093516928,796.3165672851557,75.98967430808328,200.8,0.0360936854025488,1266.91356082667,1035.5073692354963
Jharkhand,2019,1.0,5.0,2.0,200.8,0.0360936854025488,0.0,1200.4653376262977,888.092582701282,81.28667415272106,200.8,0.0360936854025488,985.1509093516928,796.3165672851557
Jharkhand,2020,2.0,0.0,1.0,200.8,0.0360936854025488,0.0,1306.9518927538936,954.5898246423088,67.91926713423295,200.8,0.0360936854025488,1200.4653376262977,888.092582701282
Karnataka,2001,5.0,23.0,3.6,1522.6,0.0668921299603462,24.0,928.3756969044052,658.80547023399,70.40524256670916,,,,
Karnataka,2002,1.0,0.0,5.0,1522.6,0.0668921299603462,10.0,856.5445126273014,548.1638204317402,65.35961716263382,1522.6,0.0668921299603462,928.3756969044052,658.80547023399
Karnataka,2003,2.0,4.0,3.0,1522.6,0.0668921299603462,14.0,931.1302263504928,698.33638140504,73.10374980502658,1522.6,0.0668921299603462,856.5445126273014,548.1638204317402
Karnataka,2004,5.0,28.0,4.6,1522.6,0.0668921299603462,39.0,1080.0611334454131,701.7439409315034,61.92819560015643,1522.6,0.0668921299603462,931.1302263504928,698.33638140504
Karnataka,2005,8.0,11.0,1.375,1522.6,0.0668921299603462,50.0,1313.631924268548,947.752755748177,88.47735736988209,1522.6,0.0668921299603462,1080.0611334454131,701.7439409315034
Karnataka,2006,2.0,0.0,1.0,2183.0,0.0959053721945591,46.0,936.7595446551288,641.4609419132272,63.42685021294488,1522.6,0.0668921299603462,1313.631924268548,947.752755748177
Karnataka,2007,5.0,34.0,1.8,2183.0,0.0959053721945591,55.0,1282.3973361728367,1019.5425957347508,84.07050168072736,2183.0,0.0959053721945591,936.7595446551288,641.4609419132272
Karnataka,2008,4.0,33.0,9.5,2183.0,0.0959053721945591,49.0,1156.6631774642954,820.4726845205382,78.10866052133066,2183.0,0.0959053721945591,1282.3973361728367,1019.5425957347508
Karnataka,2009,4.0,195.0,4.75,2183.0,0.0959053721945591,52.0,1288.8173284489249,925.6309447004288,86.65407661155417,2183.0,0.0959053721945591,1156.6631774642954,820.4726845205382
Karnataka,2010,0.0,0.0,0.0,2183.0,0.0959053721945591,45.0,1458.2981827548808,953.9261853683878,85.95637300279405,2183.0,0.0959053721945591,1288.8173284489249,925.6309447004288
Karnataka,2011,2.0,0.0,1.5,2024.0,0.0889200519110342,53.0,1422.1312873139975,1099.9786068063092,76.29097465232566,2183.0,0.0959053721945591,1458.2981827548808,953.9261853683878
Karnataka,2012,1.0,4.0,2.0,2024.0,0.0889200519110342,27.0,1264.4473379422668,993.1231900729516,79.79081309283221,2024.0,0.0889200519110342,1422.1312873139975,1099.9786068063092
Karnataka,2013,5.0,10.0,3.2,2024.0,0.0889200519110342,52.0,1258.890536761946,960.4248125771128,70.2351394229465,2024.0,0.0889200519110342,1264.4473379422668,993.1231900729516
Karnataka,2014,8.0,17.0,3.75,2024.0,0.0889200519110342,50.0,1247.6991188763468,875.3458844522635,83.82918689869068,2024.0,0.0889200519110342,1258.890536761946,960.4248125771128
